Date;Time;Station;AQI;Humidity;Temperature;Precipitation;PM2.5
2023-05-20;07:00:00;Халқлар дўстлиги;67,6137339055794;65,2;17,6;0;20
2023-05-20;06:00:00;Халқлар дўстлиги;69,7167381974249;69,55;16;0;21
2023-05-20;05:00:00;Халқлар дўстлиги;59,2017167381974;71,1;16,1;0;16
2023-05-20;04:00:00;Халқлар дўстлиги;57,0987124463519;72,3;15,8;0;15
2023-05-20;03:00:00;Халқлар дўстлиги;56,0472103004292;70,15;16,55;0;14,5
2023-05-20;02:00:00;Халқлар дўстлиги;61,3047210300429;65,2;17,8;0;17
2023-05-20;01:00:00;Халқлар дўстлиги;61,3047210300429;63,9;18,2;0;17
2023-05-20;00:00:00;Халқлар дўстлиги;57,0987124463519;62,9;18,3;0;15
2023-05-19;23:00:00;Халқлар дўстлиги;62,3562231759657;58,45;19,7;0;17,5
2023-05-19;22:00:00;Халқлар дўстлиги;59,2017167381974;56;20,9;0;16
2023-05-19;21:00:00;Халқлар дўстлиги;61,3047210300429;54,1;21,7;0;17
2023-05-19;20:00:00;Халқлар дўстлиги;57,0987124463519;50,15;23,15;0;15
2023-05-19;19:00:00;Халқлар дўстлиги;65,5107296137339;46,7;24,3;0;19
2023-05-19;18:00:00;Халқлар дўстлиги;57,0987124463519;49;24,2;0;15
2023-05-19;17:00:00;Халқлар дўстлиги;56,0472103004292;51,1;22,8;0;14,5
2023-05-19;16:00:00;Халқлар дўстлиги;57,0987124463519;53,7;21,5;0;15
2023-05-19;15:00:00;Халқлар дўстлиги;67,6137339055794;57,8;23;0,4;20
2023-05-19;14:00:00;Халқлар дўстлиги;69,7167381974249;55,2;22,8;0;21
2023-05-19;13:00:00;Халқлар дўстлиги;70,7682403433476;52,9;23,05;0;21,5
2023-05-19;12:00:00;Халқлар дўстлиги;65,5107296137339;52,7;23;0;19
2023-05-19;11:00:00;Халқлар дўстлиги;73,9227467811159;51,8;23,4;0;23
2023-05-19;10:00:00;Халқлар дўстлиги;66,5622317596567;41,55;24,55;0;19,5
2023-05-19;09:00:00;Халқлар дўстлиги;52,8927038626609;39,9;23,7;0;13
2023-05-19;08:00:00;Халқлар дўстлиги;63,4077253218884;43,2;22,9;0;18
2023-05-19;07:00:00;Халқлар дўстлиги;57,0987124463519;49;20,25;0;15
2023-05-19;06:00:00;Халқлар дўстлиги;61,3047210300429;51,8;18,7;0;17
2023-05-19;05:00:00;Халқлар дўстлиги;61,3047210300429;51,9;18,8;0;17
2023-05-19;04:00:00;Халқлар дўстлиги;63,4077253218884;49,6;19,4;0;18
2023-05-19;03:00:00;Халқлар дўстлиги;61,3047210300429;53,65;19,75;0;17
2023-05-19;02:00:00;Халқлар дўстлиги;65,5107296137339;53;20,7;0;19
2023-05-19;01:00:00;Халқлар дўстлиги;80,2317596566524;53,4;20,8;0;26
2023-05-19;00:00:00;Халқлар дўстлиги;74,9742489270386;52,3;21,4;0;23,5
2023-05-18;23:00:00;Халқлар дўстлиги;67,6137339055794;48,3;21,9;0;20
2023-05-18;22:00:00;Халқлар дўстлиги;63,4077253218884;47,6;22,1;0;18
2023-05-18;21:00:00;Халқлар дўстлиги;53,9442060085837;46;22,15;0;13,5
2023-05-18;20:00:00;Халқлар дўстлиги;44;41,2;23;0;11
2023-05-18;19:00:00;Халқлар дўстлиги;44;43,2;23,1;0;11
2023-05-18;18:00:00;Халқлар дўстлиги;44;42,7;23,8;0;11
2023-05-18;17:00:00;Халқлар дўстлиги;44;42,45;24,25;0;11
2023-05-18;16:00:00;Халқлар дўстлиги;61,3047210300429;45,1;25,5;0;17
2023-05-18;15:00:00;Халқлар дўстлиги;82,3347639484979;49,3;24,3;0;27
2023-05-18;14:00:00;Халқлар дўстлиги;98,1072961373391;54,15;23,65;0;34,5
2023-05-18;13:00:00;Халқлар дўстлиги;153,839831401475;59,9;22,5;0;61
2023-05-18;12:00:00;Халқлар дўстлиги;159,003161222339;65,2;21;0;71
2023-05-18;11:00:00;Халқлар дўстлиги;151,77449947313;69,95;20,05;0;57
2023-05-18;10:00:00;Халқлар дўстлиги;119,467336683417;72,9;18,8;0;43
2023-05-18;09:00:00;Халқлар дўстлиги;99,1587982832618;74,1;19,3;0;35
2023-05-18;08:00:00;Халқлар дўстлиги;102,231155778895;79;17,5;0;36
2023-05-18;07:00:00;Халқлар дўстлиги;72,8712446351931;90,4;15,55;0;22,5
2023-05-18;06:00:00;Халқлар дўстлиги;67,6137339055794;95,9;14,2;0;20
2023-05-18;05:00:00;Халқлар дўстлиги;71,8197424892704;96,2;14,2;0;22
2023-05-18;04:00:00;Халқлар дўстлиги;69,7167381974249;96,7;14,4;0;21
2023-05-18;03:00:00;Халқлар дўстлиги;73,9227467811159;96,2;14,5;0;23
2023-05-18;02:00:00;Халқлар дўстлиги;65,5107296137339;97,1;14,3;0;19
2023-05-18;01:00:00;Халқлар дўстлиги;63,4077253218884;97,1;14,15;0;18
2023-05-18;00:00:00;Халқлар дўстлиги;63,4077253218884;96;14,5;0,2;18
2023-05-17;23:00:00;Халқлар дўстлиги;54,9957081545064;96,1;14,6;0,4;14
2023-05-17;22:00:00;Халқлар дўстлиги;57,0987124463519;95,2;14,4;0,8;15
2023-05-17;21:00:00;Халқлар дўстлиги;64,4592274678112;94,55;14,6;2,5;18,5
2023-05-17;20:00:00;Халқлар дўстлиги;57,0987124463519;79;16,1;0;15
2023-05-17;19:00:00;Халқлар дўстлиги;52,8927038626609;73,3;17;0;13
2023-05-17;18:00:00;Халқлар дўстлиги;56,0472103004292;72,35;17,2;0;14,5
2023-05-17;17:00:00;Халқлар дўстлиги;57,0987124463519;76,7;16,3;0;15
2023-05-17;16:00:00;Халқлар дўстлиги;57,0987124463519;79;16,3;0;15
2023-05-17;15:00:00;Халқлар дўстлиги;67,6137339055794;76,5;16,5;0;20
2023-05-17;14:00:00;Халқлар дўстлиги;40;68,1;17,8;0;10
2023-05-17;13:00:00;Халқлар дўстлиги;57,0987124463519;83,4;14,4;0,2;15
2023-05-17;12:00:00;Халқлар дўстлиги;61,3047210300429;88,4;12,9;1;17
2023-05-17;11:00:00;Халқлар дўстлиги;54,9957081545064;73,2;14,95;0;14
2023-05-17;10:00:00;Халқлар дўстлиги;50,7896995708155;53,6;18,1;0;12
2023-05-17;09:00:00;Халқлар дўстлиги;40;55,1;18,5;0;10
2023-05-17;08:00:00;Халқлар дўстлиги;40;57,05;17,55;0;10
2023-05-17;07:00:00;Халқлар дўстлиги;40;58,2;17,3;0;10
2023-05-17;06:00:00;Халқлар дўстлиги;44;57,4;17,4;0;11
2023-05-17;05:00:00;Халқлар дўстлиги;50,7896995708155;56,45;17,8;0;12
2023-05-17;04:00:00;Халқлар дўстлиги;50,7896995708155;53,1;18,4;0;12
2023-05-17;03:00:00;Халқлар дўстлиги;61,3047210300429;49,9;19,5;0;17
2023-05-17;02:00:00;Халқлар дўстлиги;50,7896995708155;48,3;20,9;0;12
2023-05-17;01:00:00;Халқлар дўстлиги;56,0472103004292;45,1;22,55;0;14,5
2023-05-17;00:00:00;Халқлар дўстлиги;69,7167381974249;52;23,9;0;21
2023-05-16;23:00:00;Халқлар дўстлиги;65,5107296137339;49,2;25;0;19
2023-05-16;22:00:00;Халқлар дўстлиги;67,6137339055794;45,55;25,95;0;20
2023-05-16;21:00:00;Халқлар дўстлиги;65,5107296137339;40,9;27,6;0;19
2023-05-16;20:00:00;Халқлар дўстлиги;61,3047210300429;39,9;28,2;0;17
2023-05-16;19:00:00;Халқлар дўстлиги;57,0987124463519;34,15;29,65;0;15
2023-05-16;18:00:00;Халқлар дўстлиги;52,8927038626609;31,3;30,5;0;13
2023-05-16;17:00:00;Халқлар дўстлиги;52,8927038626609;31,9;30,4;0;13
2023-05-16;16:00:00;Халқлар дўстлиги;54,9957081545064;30,9;30,9;0;14
2023-05-16;15:00:00;Халқлар дўстлиги;59,2017167381974;32,85;31,3;0;16
2023-05-16;14:00:00;Халқлар дўстлиги;67,6137339055794;33,9;30,1;0;20
2023-05-16;13:00:00;Халқлар дўстлиги;71,8197424892704;38,7;28,3;0;22
2023-05-16;12:00:00;Халқлар дўстлиги;84,4377682403433;40,4;28,55;0;28
2023-05-16;11:00:00;Халқлар дўстлиги;82,3347639484979;50,1;25,5;0;27
2023-05-16;10:00:00;Халқлар дўстлиги;80,2317596566524;46,4;26,1;0;26
2023-05-16;09:00:00;Халқлар дўстлиги;63,4077253218884;42,65;25,5;0;18
2023-05-16;08:00:00;Халқлар дўстлиги;61,3047210300429;40,8;25,2;0;17
2023-05-16;07:00:00;Халқлар дўстлиги;57,0987124463519;41,2;24,3;0;15
2023-05-16;06:00:00;Халқлар дўстлиги;63,4077253218884;40,8;24,3;0;18
2023-05-16;05:00:00;Халқлар дўстлиги;73,9227467811159;44,7;23,25;0;23
2023-05-16;04:00:00;Халқлар дўстлиги;78,1287553648069;42,3;23,8;0;25
2023-05-16;03:00:00;Халқлар дўстлиги;71,8197424892704;44,5;23,7;0;22
2023-05-16;02:00:00;Халқлар дўстлиги;77,0772532188841;42,65;23,8;0;24,5
2023-05-16;01:00:00;Халқлар дўстлиги;65,5107296137339;41,3;24,2;0;19
2023-05-16;00:00:00;Халқлар дўстлиги;65,5107296137339;42;24,2;0;19
2023-05-15;23:00:00;Халқлар дўстлиги;79,1802575107296;40,45;25,55;0;25,5
2023-05-15;22:00:00;Халқлар дўстлиги;78,1287553648069;36,7;26,6;0;25
2023-05-15;21:00:00;Халқлар дўстлиги;69,7167381974249;33,8;27,4;0;21
2023-05-15;20:00:00;Халқлар дўстлиги;61,3047210300429;27,9;29,7;0;17
2023-05-15;19:00:00;Халқлар дўстлиги;53,9442060085837;24,9;31,65;0;13,5
2023-05-15;18:00:00;Халқлар дўстлиги;52,8927038626609;24,3;32,5;0;13
2023-05-15;17:00:00;Халқлар дўстлиги;44;24,8;32,5;0;11
2023-05-15;16:00:00;Халқлар дўстлиги;50,7896995708155;21,7;34,3;0;12
2023-05-15;15:00:00;Халқлар дўстлиги;54,9957081545064;21;33,2;0;14
2023-05-15;14:00:00;Халқлар дўстлиги;50,7896995708155;22,9;32,6;0;12
2023-05-15;13:00:00;Халқлар дўстлиги;50,7896995708155;25;32,6;0;12
2023-05-15;12:00:00;Халқлар дўстлиги;50,7896995708155;27,2;31,35;0;12
2023-05-15;11:00:00;Халқлар дўстлиги;57,0987124463519;30,3;30,1;0;15
2023-05-15;10:00:00;Халқлар дўстлиги;54,9957081545064;31,8;29,8;0;14
2023-05-15;09:00:00;Халқлар дўстлиги;46;36,45;27,4;0;11,5
2023-05-15;08:00:00;Халқлар дўстлиги;50,7896995708155;39,1;24;0;12
2023-05-15;07:00:00;Халқлар дўстлиги;50,7896995708155;41,3;22,2;0;12
2023-05-15;06:00:00;Халқлар дўстлиги;44;40,3;21,9;0;11
2023-05-15;05:00:00;Халқлар дўстлиги;44;42,25;21,6;0;11
2023-05-15;04:00:00;Халқлар дўстлиги;52,8927038626609;41,2;22,4;0;13
2023-05-15;03:00:00;Халқлар дўстлиги;44;40,2;22,9;0;11
2023-05-15;02:00:00;Халқлар дўстлиги;42;38,9;23,6;0;10,5
2023-05-15;01:00:00;Халқлар дўстлиги;50,7896995708155;38,7;24;0;12
2023-05-15;00:00:00;Халқлар дўстлиги;52,8927038626609;38,8;24,1;0;13
2023-05-14;23:00:00;Халқлар дўстлиги;57,0987124463519;37,6;25,1;0;15
2023-05-14;22:00:00;Халқлар дўстлиги;54,9957081545064;34,5;26,7;0;14
2023-05-14;21:00:00;Халқлар дўстлиги;54,9957081545064;31,1;27,3;0;14
2023-05-14;20:00:00;Халқлар дўстлиги;54,9957081545064;31,3;28,5;0;14
2023-05-14;19:00:00;Халқлар дўстлиги;52,8927038626609;31,6;29,55;0;13
2023-05-14;18:00:00;Халқлар дўстлиги;50,7896995708155;29,5;30,4;0;12
2023-05-14;17:00:00;Халқлар дўстлиги;52,8927038626609;33,3;30,4;0;13
2023-05-14;16:00:00;Халқлар дўстлиги;40;28,5;31,55;0;10
2023-05-14;15:00:00;Халқлар дўстлиги;50,7896995708155;32,8;30,5;0;12
2023-05-14;14:00:00;Халқлар дўстлиги;63,4077253218884;35,3;29,8;0;18
2023-05-14;13:00:00;Халқлар дўстлиги;63,4077253218884;35,3;30,4;0;18
2023-05-14;12:00:00;Халқлар дўстлиги;62,3562231759657;35,75;29,3;0;17,5
2023-05-14;11:00:00;Халқлар дўстлиги;63,4077253218884;37,2;29,3;0;18
2023-05-14;10:00:00;Халқлар дўстлиги;50,7896995708155;36,3;28,4;0;12
2023-05-14;09:00:00;Халқлар дўстлиги;52,8927038626609;41,9;26,7;0;13
2023-05-14;08:00:00;Халқлар дўстлиги;46;45,7;23,5;0;11,5
2023-05-14;07:00:00;Халқлар дўстлиги;52,8927038626609;48;21,6;0;13
2023-05-14;06:00:00;Халқлар дўстлиги;44;52,7;20,1;0;11
2023-05-14;05:00:00;Халқлар дўстлиги;59,2017167381974;57,15;19;0;16
2023-05-14;04:00:00;Халқлар дўстлиги;52,8927038626609;48,3;20,5;0;13
2023-05-14;03:00:00;Халқлар дўстлиги;50,7896995708155;47,1;21,2;0;12
2023-05-14;02:00:00;Халқлар дўстлиги;54,9957081545064;45,35;22,05;0;14
2023-05-14;01:00:00;Халқлар дўстлиги;54,9957081545064;46,9;22;0;14
2023-05-14;00:00:00;Халқлар дўстлиги;50,7896995708155;45,8;22,3;0;12
2023-05-13;23:00:00;Халқлар дўстлиги;50,7896995708155;46;22,6;0;12
2023-05-13;22:00:00;Халқлар дўстлиги;54,9957081545064;51,05;22,4;0,1;14
2023-05-13;21:00:00;Халқлар дўстлиги;54,9957081545064;40;24,9;0;14
2023-05-13;20:00:00;Халқлар дўстлиги;57,0987124463519;48,3;23,6;0;15
2023-05-13;19:00:00;Халқлар дўстлиги;58,1502145922747;48,7;25,3;0,7;15,5
2023-05-13;18:00:00;Халқлар дўстлиги;52,8927038626609;32,1;29,6;0;13
2023-05-13;17:00:00;Халқлар дўстлиги;52,8927038626609;29,8;30,2;0;13
2023-05-13;16:00:00;Халқлар дўстлиги;52,8927038626609;30,1;30,9;0;13
2023-05-13;15:00:00;Халқлар дўстлиги;59,2017167381974;31,8;30,8;0;16
2023-05-13;14:00:00;Халқлар дўстлиги;52,8927038626609;32,5;30,8;0;13
2023-05-13;13:00:00;Халқлар дўстлиги;54,9957081545064;33,8;30,1;0;14
2023-05-13;12:00:00;Халқлар дўстлиги;58,1502145922747;35,15;29,5;0;15,5
2023-05-13;11:00:00;Халқлар дўстлиги;52,8927038626609;36,5;28;0;13
2023-05-13;10:00:00;Халқлар дўстлиги;50,7896995708155;40,1;27;0;12
2023-05-13;09:00:00;Халқлар дўстлиги;51,8412017167382;45,85;24,25;0;12,5
2023-05-13;08:00:00;Халқлар дўстлиги;44;49,3;21,9;0;11
2023-05-13;07:00:00;Халқлар дўстлиги;44;50,2;21,4;0;11
2023-05-13;06:00:00;Халқлар дўстлиги;50,7896995708155;50,65;21,15;0;12
2023-05-13;05:00:00;Халқлар дўстлиги;44;50,9;21,4;0;11
2023-05-13;04:00:00;Халқлар дўстлиги;50,7896995708155;50,1;21,8;0;12
2023-05-13;03:00:00;Халқлар дўстлиги;44;50;21,7;0;11
2023-05-13;02:00:00;Халқлар дўстлиги;53,9442060085837;51,75;21,7;0;13,5
2023-05-13;01:00:00;Халқлар дўстлиги;57,0987124463519;52,3;22,1;0;15
2023-05-13;00:00:00;Халқлар дўстлиги;61,3047210300429;51,3;22,9;0;17
2023-05-12;23:00:00;Халқлар дўстлиги;59,2017167381974;49,9;23,2;0;16
2023-05-12;22:00:00;Халқлар дўстлиги;52,8927038626609;49,8;23,3;0;13
2023-05-12;21:00:00;Халқлар дўстлиги;59,2017167381974;53,2;23,6;0;16
2023-05-12;20:00:00;Халқлар дўстлиги;57,0987124463519;44,35;25,4;0;15
2023-05-12;19:00:00;Халқлар дўстлиги;50,7896995708155;32,4;28,8;0;12
2023-05-12;18:00:00;Халқлар дўстлиги;50,7896995708155;31,4;29,3;0;12
2023-05-12;17:00:00;Халқлар дўстлиги;52,8927038626609;31,6;29,4;0;13
2023-05-12;16:00:00;Халқлар дўстлиги;51,8412017167382;31,65;30,7;0;12,5
2023-05-12;15:00:00;Халқлар дўстлиги;54,9957081545064;37,7;30,3;0;14
2023-05-12;14:00:00;Халқлар дўстлиги;50,7896995708155;34,3;29,6;0;12
2023-05-12;13:00:00;Халқлар дўстлиги;53,9442060085837;34,3;29,9;0;13,5
2023-05-12;12:00:00;Халқлар дўстлиги;61,3047210300429;40,3;27,8;0;17
2023-05-12;11:00:00;Халқлар дўстлиги;65,5107296137339;38,6;27,1;0;19
2023-05-12;10:00:00;Халқлар дўстлиги;59,2017167381974;36;26,8;0;16
2023-05-12;09:00:00;Халқлар дўстлиги;65,5107296137339;38,5;25,5;0;19
2023-05-12;08:00:00;Халқлар дўстлиги;80,2317596566524;42,8;22,5;0;26
2023-05-12;07:00:00;Халқлар дўстлиги;71,8197424892704;43,1;22,7;0;22
2023-05-12;06:00:00;Халқлар дўстлиги;68,6652360515021;38,3;23,2;0;20,5
2023-05-12;05:00:00;Халқлар дўстлиги;59,2017167381974;37,6;23,1;0;16
2023-05-12;04:00:00;Халқлар дўстлиги;61,3047210300429;35,3;23,4;0;17
2023-05-12;03:00:00;Халқлар дўстлиги;74,9742489270386;37,15;23,6;0;23,5
2023-05-12;02:00:00;Халқлар дўстлиги;59,2017167381974;34,2;24,9;0;16
2023-05-12;01:00:00;Халқлар дўстлиги;59,2017167381974;32,5;25,3;0;16
2023-05-12;00:00:00;Халқлар дўстлиги;70,7682403433476;37,8;24,2;0;21,5
2023-05-11;23:00:00;Халқлар дўстлиги;71,8197424892704;37,3;25,2;0;22
2023-05-11;22:00:00;Халқлар дўстлиги;76,0257510729614;33,7;26,7;0;24
2023-05-11;21:00:00;Халқлар дўстлиги;63,4077253218884;31,8;27,9;0;18
2023-05-11;20:00:00;Халқлар дўстлиги;56,0472103004292;27,1;28,9;0;14,5
2023-05-11;19:00:00;Халқлар дўстлиги;57,0987124463519;26,1;30;0;15
2023-05-11;18:00:00;Халқлар дўстлиги;52,8927038626609;19,6;32,1;0;13
2023-05-11;17:00:00;Халқлар дўстлиги;52,8927038626609;18,4;32,8;0;13
2023-05-11;16:00:00;Халқлар дўстлиги;50,7896995708155;19,6;34,1;0;12
2023-05-11;15:00:00;Халқлар дўстлиги;52,8927038626609;19,4;33;0;13
2023-05-11;14:00:00;Халқлар дўстлиги;54,9957081545064;19,6;33,2;0;14
2023-05-11;13:00:00;Халқлар дўстлиги;58,1502145922747;21,65;32,35;0;15,5
2023-05-11;12:00:00;Халқлар дўстлиги;52,8927038626609;32,9;30,8;0;13
2023-05-11;11:00:00;Халқлар дўстлиги;54,9957081545064;27,1;29,4;0;14
2023-05-11;10:00:00;Халқлар дўстлиги;56,0472103004292;30,35;27,75;0;14,5
2023-05-11;09:00:00;Халқлар дўстлиги;50,7896995708155;33;25,9;0;12
2023-05-11;08:00:00;Халқлар дўстлиги;50,7896995708155;30,6;24,7;0;12
2023-05-11;07:00:00;Халқлар дўстлиги;50,7896995708155;31,4;23,4;0;12
2023-05-11;06:00:00;Халқлар дўстлиги;52,8927038626609;35,3;20,95;0;13
2023-05-11;05:00:00;Халқлар дўстлиги;44;34,4;21,6;0;11
2023-05-11;04:00:00;Халқлар дўстлиги;52,8927038626609;35,5;21,4;0;13
2023-05-11;03:00:00;Халқлар дўстлиги;57,0987124463519;37,7;21,2;0;15
2023-05-11;02:00:00;Халқлар дўстлиги;71,8197424892704;40,9;20,4;0;22
2023-05-11;01:00:00;Халқлар дўстлиги;67,6137339055794;39,3;20,8;0;20
2023-05-11;00:00:00;Халқлар дўстлиги;78,1287553648069;35,05;21,65;0;25
2023-05-10;23:00:00;Халқлар дўстлиги;69,7167381974249;29,4;23,6;0;21
2023-05-10;22:00:00;Халқлар дўстлиги;71,8197424892704;24,8;26;0;22
2023-05-10;21:00:00;Халқлар дўстлиги;76,0257510729614;25,9;26,3;0;24
2023-05-10;20:00:00;Халқлар дўстлиги;65,5107296137339;23,15;28,2;0;19
2023-05-10;19:00:00;Халқлар дўстлиги;52,8927038626609;20,9;30,4;0;13
2023-05-10;18:00:00;Халқлар дўстлиги;44;19,9;30,7;0;11
2023-05-10;17:00:00;Халқлар дўстлиги;57,0987124463519;19,85;31,4;0;15
2023-05-10;15:00:00;Халқлар дўстлиги;52,8927038626609;25,5;30,7;0;13
2023-05-10;14:00:00;Халқлар дўстлиги;54,9957081545064;23,1;31,2;0;14
2023-05-10;13:00:00;Халқлар дўстлиги;53,9442060085837;25,2;29,8;0;13,5
2023-05-10;12:00:00;Халқлар дўстлиги;57,0987124463519;25,1;29,2;0;15
2023-05-10;11:00:00;Халқлар дўстлиги;52,8927038626609;27,3;28,3;0;13
2023-05-10;10:00:00;Халқлар дўстлиги;57,0987124463519;30,35;26,95;0;15
2023-05-10;09:00:00;Халқлар дўстлиги;57,0987124463519;34,2;25,1;0;15
2023-05-10;08:00:00;Халқлар дўстлиги;52,8927038626609;37,3;22,9;0;13
2023-05-10;07:00:00;Халқлар дўстлиги;56,0472103004292;42,7;20,15;0;14,5
2023-05-10;06:00:00;Халқлар дўстлиги;54,9957081545064;43,6;19,2;0;14
2023-05-10;05:00:00;Халқлар дўстлиги;57,0987124463519;47,2;18,2;0;15
2023-05-10;04:00:00;Халқлар дўстлиги;59,2017167381974;48,5;18,1;0;16
2023-05-10;03:00:00;Халқлар дўстлиги;69,7167381974249;50,45;17,65;0;21
2023-05-10;02:00:00;Халқлар дўстлиги;88,6437768240343;49,8;18,1;0;30
2023-05-10;01:00:00;Халқлар дўстлиги;82,3347639484979;46,3;19,5;0;27
2023-05-10;00:00:00;Халқлар дўстлиги;78,1287553648069;44,7;19,85;0;25
2023-05-09;23:00:00;Халқлар дўстлиги;90,7467811158798;37,2;22,8;0;31
2023-05-09;22:00:00;Халқлар дўстлиги;84,4377682403433;34,9;23,1;0;28
2023-05-09;21:00:00;Халқлар дўстлиги;72,8712446351931;33,35;23,35;0;22,5
2023-05-09;20:00:00;Халқлар дўстлиги;59,2017167381974;26,1;26,6;0;16
2023-05-09;19:00:00;Халқлар дўстлиги;57,0987124463519;25,4;26,9;0;15
2023-05-09;18:00:00;Халқлар дўстлиги;54,9957081545064;25,3;27,3;0;14
2023-05-09;17:00:00;Халқлар дўстлиги;53,9442060085837;25,5;27,35;0;13,5
2023-05-09;16:00:00;Халқлар дўстлиги;54,9957081545064;25,5;28,4;0;14
2023-05-09;15:00:00;Халқлар дўстлиги;54,9957081545064;25,9;27,8;0;14
2023-05-09;14:00:00;Халқлар дўстлиги;53,9442060085837;29,6;27,3;0;13,5
2023-05-09;13:00:00;Халқлар дўстлиги;57,0987124463519;30,8;26,1;0;15
2023-05-09;12:00:00;Халқлар дўстлиги;57,0987124463519;35,1;25,5;0;15
2023-05-09;11:00:00;Халқлар дўстлиги;61,3047210300429;35,75;24,05;0;17
2023-05-09;10:00:00;Халқлар дўстлиги;67,6137339055794;39,2;22,7;0;20
2023-05-09;09:00:00;Халқлар дўстлиги;63,4077253218884;40,6;21,8;0;18
2023-05-09;08:00:00;Халқлар дўстлиги;63,4077253218884;43,7;20,1;0;18
2023-05-09;07:00:00;Халқлар дўстлиги;58,1502145922747;51,9;16,85;0;15,5
2023-05-09;06:00:00;Халқлар дўстлиги;57,0987124463519;57,6;14,6;0;15
2023-05-09;05:00:00;Халқлар дўстлиги;54,9957081545064;52,1;16,1;0;14
2023-05-09;04:00:00;Халқлар дўстлиги;58,1502145922747;48,6;17,1;0;15,5
2023-05-09;03:00:00;Халқлар дўстлиги;61,3047210300429;50,1;17,3;0;17
2023-05-09;02:00:00;Халқлар дўстлиги;61,3047210300429;48,8;17,7;0;17
2023-05-09;01:00:00;Халқлар дўстлиги;59,2017167381974;48,3;18,1;0;16
2023-05-09;00:00:00;Халқлар дўстлиги;65,5107296137339;48,7;18,1;0;19
2023-05-08;23:00:00;Халқлар дўстлиги;59,2017167381974;45,2;19,3;0;16
2023-05-08;22:00:00;Халқлар дўстлиги;57,0987124463519;43,8;19,3;0;15
2023-05-08;21:00:00;Халқлар дўстлиги;61,3047210300429;42;20,9;0;17
2023-05-08;20:00:00;Халқлар дўстлиги;57,0987124463519;40,4;21,9;0;15
2023-05-08;19:00:00;Халқлар дўстлиги;54,9957081545064;32,3;23,7;0;14
2023-05-08;18:00:00;Халқлар дўстлиги;54,9957081545064;31,7;23,9;0;14
2023-05-08;17:00:00;Халқлар дўстлиги;54,9957081545064;32,4;24,3;0;14
2023-05-08;16:00:00;Халқлар дўстлиги;52,8927038626609;32,3;25,2;0;13
2023-05-08;15:00:00;Халқлар дўстлиги;53,9442060085837;34,2;24,45;0;13,5
2023-05-08;14:00:00;Халқлар дўстлиги;57,0987124463519;38,4;24;0;15
2023-05-08;13:00:00;Халқлар дўстлиги;52,8927038626609;40;23,3;0;13
2023-05-08;12:00:00;Халқлар дўстлиги;54,9957081545064;39,3;22,4;0;14
2023-05-08;11:00:00;Халқлар дўстлиги;57,0987124463519;44,55;21;0;15
2023-05-08;10:00:00;Халқлар дўстлиги;61,3047210300429;47;20;0;17
2023-05-08;09:00:00;Халқлар дўстлиги;57,0987124463519;47,8;19,3;0;15
2023-05-08;08:00:00;Халқлар дўстлиги;66,5622317596567;56;16,25;0;19,5
2023-05-08;07:00:00;Халқлар дўстлиги;67,6137339055794;63,1;13,6;0;20
2023-05-08;06:00:00;Халқлар дўстлиги;63,4077253218884;64,7;13,1;0;18
2023-05-08;05:00:00;Халқлар дўстлиги;63,4077253218884;65,55;13,05;0;18
2023-05-08;04:00:00;Халқлар дўстлиги;63,4077253218884;66,2;13,1;0;18
2023-05-08;03:00:00;Халқлар дўстлиги;65,5107296137339;63,9;13,7;0;19
2023-05-08;02:00:00;Халқлар дўстлиги;61,3047210300429;65,4;13,7;0;17
2023-05-08;01:00:00;Халқлар дўстлиги;74,9742489270386;68,85;14,3;0;23,5
2023-05-08;00:00:00;Халқлар дўстлиги;73,9227467811159;66,6;15,1;0;23
2023-05-07;23:00:00;Халқлар дўстлиги;71,8197424892704;63,9;15,7;0;22
2023-05-07;22:00:00;Халқлар дўстлиги;68,6652360515021;56,2;16,9;0;20,5
2023-05-07;21:00:00;Халқлар дўстлиги;57,0987124463519;49,2;17,7;0;15
2023-05-07;20:00:00;Халқлар дўстлиги;52,8927038626609;45,3;18,9;0;13
2023-05-07;19:00:00;Халқлар дўстлиги;51,8412017167382;46,25;19,1;0;12,5
2023-05-07;18:00:00;Халқлар дўстлиги;50,7896995708155;47,4;19,3;0;12
2023-05-07;17:00:00;Халқлар дўстлиги;57,0987124463519;53,5;19,2;0;15
2023-05-07;16:00:00;Халқлар дўстлиги;54,9957081545064;52,6;18;0;14
2023-05-07;15:00:00;Халқлар дўстлиги;59,2017167381974;42,7;21,35;0;16
2023-05-07;14:00:00;Халқлар дўстлиги;50,7896995708155;39,9;23;0;12
2023-05-07;13:00:00;Халқлар дўстлиги;50,7896995708155;44,9;22,6;0;12
2023-05-07;12:00:00;Халқлар дўстлиги;57,0987124463519;46,05;20,15;0;15
2023-05-07;11:00:00;Халқлар дўстлиги;57,0987124463519;51;20,2;0;15
2023-05-07;10:00:00;Халқлар дўстлиги;57,0987124463519;52,8;18,4;0;15
2023-05-07;09:00:00;Халқлар дўстлиги;63,4077253218884;60,85;15,8;0;18
2023-05-07;08:00:00;Халқлар дўстлиги;78,1287553648069;63,9;14,1;0;25
2023-05-07;07:00:00;Халқлар дўстлиги;88,6437768240343;69,2;12,8;0;30
2023-05-07;06:00:00;Халқлар дўстлиги;76,0257510729614;70,2;12,6;0;24
